OMP,Oasis Midstream Partners LP Common Units Representing Limited Partner Interests,Oil & Gas Production
INCY,Incyte Corp. Common Stock,Biotechnology: Commercial Physical & Biological Resarch
TS,Tenaris S.A. American Depositary Shares,Steel/Iron Ore
RH,RH Common Stock,Other Specialty Stores
SLQT,SelectQuote Inc. Common Stock,Specialty Insurers
WTRH,Waitr Holdings Inc. Common Stock,Business Services
MBI,MBIA Inc. Common Stock,Property-Casualty Insurers
MQT,Blackrock MuniYield Quality Fund II Inc. Common Stock,
DUOT,Duos Technologies Group Inc. Common Stock,Computer Software: Prepackaged Software
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,
BOOT,Boot Barn Holdings Inc. Common Stock,Clothing/Shoe/Accessory Stores
MATX,Matson Inc. Common Stock,Marine Transportation
CMPI,Checkmate Pharmaceuticals Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
NR,Newpark Resources Inc. Common Stock,Metal Fabrications
SIC,Select Interior Concepts Inc. Class A Common Stock,Homebuilding
REVG,REV Group Inc. Common Stock,Auto Manufacturing
TRVG,trivago N.V. American Depositary Shares,EDP Services
BBDC,Barings BDC Inc. Common Stock,
TLND,Talend S.A. American Depositary Shares,Computer Software: Prepackaged Software
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),Aerospace
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Semiconductors
AVRO,AVROBIO Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
ORGO,Organogenesis Holdings Inc. Class A Common Stock,Major Pharmaceuticals
KMF,Kayne Anderson NextGen Energy & Infrastructure Inc.,
SLGN,Silgan Holdings Inc. Common Stock,Containers/Packaging
SEEL,Seelos Therapeutics Inc. Common Stock,Major Pharmaceuticals
BE,Bloom Energy Corporation Class A Common Stock,Industrial Machinery/Components
ENVA,Enova International Inc. Common Stock,Finance: Consumer Services
RAPT,RAPT Therapeutics Inc. Common Stock,Major Pharmaceuticals
AWH,Aspira Women's Health Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NSTG,NanoString Technologies Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
PRLB,Proto Labs Inc. Common stock,Metal Fabrications
AIZ,Assurant Inc. Common Stock,Property-Casualty Insurers
NEPH,Nephros Inc. Common Stock,Medical/Dental Instruments
CENT,Central Garden & Pet Company Common Stock,Consumer Specialties
TDF,Templeton Dragon Fund Inc. Common Stock,
XCUR,Exicure Inc. Common Stock,Major Pharmaceuticals
FORM,FormFactor Inc. FormFactor Inc. Common Stock,Semiconductors
FPL,First Trust New Opportunities MLP & Energy Fund Common Shares of Beneficial Interest,
HMN,Horace Mann Educators Corporation Common Stock,Property-Casualty Insurers
FIII,Forum Merger III Corporation Class A Common stock,Business Services
NXPI,NXP Semiconductors N.V. Common Stock,Semiconductors
GL,Globe Life Inc. Common Stock,Life Insurance
MC,Moelis & Company Class A Common Stock,Investment Managers
APTV,Aptiv PLC Ordinary Shares,Auto Parts:O.E.M.
PHG,Koninklijke Philips N.V. NY Registry Shares,Medical Electronics
SINA,SINA Corporation Ordinary Shares,Computer Software: Prepackaged Software
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,Building Materials
CFRX,ContraFect Corporation Common Stock,Major Pharmaceuticals
FLL,Full House Resorts Inc. Common Stock,Hotels/Resorts
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,Real Estate Investment Trusts
OCX,OncoCyte Corporation Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances
LEAP,Ribbit LEAP Ltd. Class A Ordinary Shares,Business Services
FCPT,Four Corners Property Trust Inc. Common Stock,Real Estate Investment Trusts
SRAC,Stable Road Acquisition Corp. Class A Common Stock,Military/Government/Technical
CWBC,Community West Bancshares Common Stock,Major Banks
UNVR,Univar Solutions Inc. Common Stock,Specialty Chemicals
SEAC,SeaChange International Inc. Common Stock,Radio And Television Broadcasting And Communications Equipment
KFFB,Kentucky First Federal Bancorp Common Stock,Savings Institutions
PDAC,Peridot Acquisition Corp. Class A Ordinary Shares,Business Services
BNGO,Bionano Genomics Inc. Common Stock,Biotechnology: Laboratory Analytical Instruments
MDCA,MDC Partners Inc. CL A Subordinate Voting Shares,Advertising
ACEL,Accel Entertainment Inc.,Services-Misc. Amusement & Recreation
ACBI,Atlantic Capital Bancshares Inc. Common Stock,Major Banks
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,Marine Transportation
BHLB,Berkshire Hills Bancorp Inc. Common Stock,Banks
PRPB,CC Neuberger Principal Holdings II Class A Ordinary Shares,Business Services
PSHG,Performance Shipping Inc. Common Shares,Marine Transportation
FLIR,FLIR Systems Inc. (DE) Common Stock,Industrial Machinery/Components
ASUR,Asure Software Inc Common Stock,EDP Services
DGNS,Dragoneer Growth Opportunities Corp. II Class A Ordinary Shares,Business Services
PCYG,Park City Group Inc. Common Stock,EDP Services
CVU,CPI Aerostructures Inc. Common Stock,Military/Government/Technical
YALA,Yalla Group Limited American Depositary Shares each representing one Class A Ordinary Share,
PYPL,PayPal Holdings Inc. Common Stock,Business Services
INVO,INVO BioScience Inc. Common Stock,Medical/Dental Instruments
AEG,AEGON N.V. Common Stock,Life Insurance
PFPT,Proofpoint Inc. Common Stock,EDP Services
VOD,Vodafone Group Plc American Depositary Shares,Telecommunications Equipment
JHG,Janus Henderson Group plc Ordinary Shares,Investment Managers
AXTA,Axalta Coating Systems Ltd. Common Shares,Paints/Coatings
USDP,USD Partners LP Common Units representing limited partner interest,Railroads
RLGY,Realogy Holdings Corp. Common Stock,Real Estate
PRIM,Primoris Services Corporation Common Stock,Water Supply
PTR,PetroChina Company Limited Common Stock,Oil & Gas Production
QTNT,Quotient Limited Ordinary Shares,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ABUS,Arbutus Biopharma Corporation Common Stock,Major Pharmaceuticals
POLA,Polar Power Inc. Common Stock,Industrial Machinery/Components
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,
BGI,Birks Group Inc. Common Stock,Consumer Specialties
BMI,Badger Meter Inc. Common Stock,Industrial Machinery/Components
CRIS,Curis Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
CALB,California BanCorp Common Stock,Major Banks
SJR,Shaw Communications Inc. Common Stock,Television Services
LOOP,Loop Industries Inc. Common Stock,Major Chemicals
IDEX,Ideanomics Inc. Common Stock,Auto Manufacturing
AVA,Avista Corporation Common Stock,Power Generation
NPTN,NeoPhotonics Corporation Common Stock,Semiconductors
GHVI,Gores Holdings VI Inc. Class A Common Stock,Business Services
ETTX,Entasis Therapeutics Holdings Inc. Common Stock,Major Pharmaceuticals
ANAT,American National Group Inc. Common Stock,Life Insurance
ICPT,Intercept Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
GCO,Genesco Inc. Common Stock,Clothing/Shoe/Accessory Stores
MPLN,MultiPlan Corporation Class A Common Stock,Business Services
HLXA,Helix Acquisition Corp. Class A Ordinary Shares,Business Services
JD,JD.com Inc. American Depositary Shares,Other Specialty Stores
HDB,HDFC Bank Limited Common Stock,Commercial Banks
GFED,Guaranty Federal Bancshares Inc. Common Stock,Major Banks
IAA,IAA Inc. Common Stock,Automotive Aftermarket
WST,West Pharmaceutical Services Inc. Common Stock,Specialty Chemicals
IMTE,Integrated Media Technology Limited Ordinary Shares,Consumer Electronics/Appliances
DORM,Dorman Products Inc. Common Stock,Auto Parts:O.E.M.
QUAD,Quad Graphics Inc Class A Common Stock,Publishing
DNOW,NOW Inc. Common Stock,Metal Fabrications
TBPH,Theravance Biopharma Inc. Ordinary Shares,Major Pharmaceuticals
STAA,STAAR Surgical Company Common Stock,Ophthalmic Goods
CIK,Credit Suisse Asset Management Income Fund Inc. Common Stock,
CNNE,Cannae Holdings Inc. Common Stock,Restaurants
DAR,Darling Ingredients Inc. Common Stock,Packaged Foods
ANF,Abercrombie & Fitch Company Common Stock,Clothing/Shoe/Accessory Stores
CYRN,CYREN Ltd. Ordinary Shares,Computer Software: Prepackaged Software
OSK,Oshkosh Corporation (Holding Company)Common Stock,Auto Manufacturing
SLGG,Super League Gaming Inc. Common Stock,Services-Misc. Amusement & Recreation
CHTR,Charter Communications Inc. Class A Common Stock New,Television Services
MLHR,Herman Miller Inc. Common Stock,Office Equipment/Supplies/Services
JIH,Juniper Industrial Holdings Inc. Class A Common Stock,Business Services
CRTD,Creatd Inc. Common Stock,Movies/Entertainment
SG,Sirius International Insurance Group Ltd. Common Share,Property-Casualty Insurers
TRU,TransUnion Common Stock,Finance: Consumer Services
TTEK,Tetra Tech Inc. Common Stock,Military/Government/Technical
GPN,Global Payments Inc. Common Stock,Business Services
SPCE,Virgin Galactic Holdings Inc. Common Stock,Transportation Services
BPMC,Blueprint Medicines Corporation Common Stock,Major Pharmaceuticals
GRNQ,Greenpro Capital Corp. Common Stock,EDP Services
SAIA,Saia Inc. Common Stock,Trucking Freight/Courier Services
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,
GWW,W.W. Grainger Inc. Common Stock,Office Equipment/Supplies/Services
GEN,Genesis Healthcare Inc. Common Stock,Hospital/Nursing Management
DCOM,Dime Community Bancshares Inc. Common Stock,Savings Institutions
AIRI,Air Industries Group Common Stock,Military/Government/Technical
CPST,Capstone Turbine Corporation Common Stock,Industrial Machinery/Components
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,Major Pharmaceuticals
INZY,Inozyme Pharma Inc. Common Stock,Major Pharmaceuticals
TANH,Tantech Holdings Ltd. Common Stock,Major Chemicals
IEC,IEC Electronics Corp. Common Stock,Electrical Products
INM,InMed Pharmaceuticals Inc. Common Shares,Major Pharmaceuticals
ALYA,Alithya Group inc. Class A Subordinate Voting Shares,Computer Software: Programming Data Processing
ESGC,Eros STX Global Corporation A Ordinary Shares,Movies/Entertainment
VISL,Vislink Technologies Inc. Common Stock,Telecommunications Equipment
CELP,Cypress Environmental Partners L.P. Common Units representing limited partner interests,Business Services
RKT,Rocket Companies Inc. Class A Common Stock,Finance: Consumer Services
LFTR,Lefteris Acquisition Corp. Class A Common Stock,Business Services
LIXT,Lixte Biotechnology Holdings Inc. Common Stock,Major Pharmaceuticals
CRK,Comstock Resources Inc. Common Stock,Oil & Gas Production
SEIC,SEI Investments Company Common Stock,Investment Bankers/Brokers/Service
AMS,American Shared Hospital Services Common Stock,Medical Specialities
NOV,NOV Inc. Common Stock,Metal Fabrications
ESTC,Elastic N.V. Ordinary Shares,Computer Software: Prepackaged Software
ETR,Entergy Corporation Common Stock,Electric Utilities: Central
XPL,Solitario Zinc Corp. Common Stock,Precious Metals
XRAY,DENTSPLY SIRONA Inc. Common Stock,Medical/Dental Instruments
DAKT,Daktronics Inc. Common Stock,Miscellaneous manufacturing industries
NINE,Nine Energy Service Inc. Common Stock,Oilfield Services/Equipment
TECH,Bio-Techne Corp Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
ASIX,AdvanSix Inc. Common Stock,Major Chemicals
AACG,ATA Creativity Global American Depositary Shares,Other Consumer Services
ANGN,Angion Biomedica Corp. Common Stock,
SUPN,Supernus Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
COE,China Online Education Group American depositary shares each representing 15 Class A ordinary shares,Other Consumer Services
SSTK,Shutterstock Inc. Common Stock,EDP Services
VRNS,Varonis Systems Inc. Common Stock,Computer Software: Prepackaged Software
GLV,Clough Global Dividend and Income Fund Common Shares of beneficial interest,
IPOE,Social Capital Hedosophia Holdings Corp. V Class A Ordinary Shares,Investment Bankers/Brokers/Service
PDEX,Pro-Dex Inc. Common Stock,Medical/Dental Instruments
AMX,America Movil S.A.B. de C.V. American Depository Receipt Series L,Telecommunications Equipment
MAA,Mid-America Apartment Communities Inc. Common Stock,Real Estate Investment Trusts
GLUU,Glu Mobile Inc. Common Stock,EDP Services
MCRI,Monarch Casino & Resort Inc. Common Stock,Hotels/Resorts
VNTR,Venator Materials PLC Ordinary Shares,Major Chemicals
IQ,iQIYI Inc. American Depositary Shares,Consumer Electronics/Video Chains
MS,Morgan Stanley Common Stock,Investment Bankers/Brokers/Service
MCK,McKesson Corporation Common Stock,Other Pharmaceuticals
CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,
SALM,Salem Media Group Inc. Class A Common Stock,Broadcasting
CLS,Celestica Inc. Common Stock,Electrical Products
CYAN,Cyanotech Corporation Common Stock,Specialty Chemicals
ECOM,ChannelAdvisor Corporation Common Stock,Computer Software: Prepackaged Software
NBSE,NeuBase Therapeutics Inc.  Common Stock,Major Pharmaceuticals
GKOS,Glaukos Corporation Common Stock,Medical/Dental Instruments
INFY,Infosys Limited American Depositary Shares,EDP Services
KLAC,KLA Corporation Common Stock,Electronic Components
CRTO,Criteo S.A. American Depositary Shares,Advertising
SIBN,SI-BONE Inc. Common Stock,Medical/Dental Instruments
PCYO,Pure Cycle Corporation Common Stock,Water Supply
LIFE,aTyr Pharma Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances)
KOR,Corvus Gold Inc. Common Shares,Precious Metals
CVLY,Codorus Valley Bancorp Inc Common Stock,Savings Institutions
SANA,Sana Biotechnology Inc. Common Stock,
FAF,First American Corporation (New) Common Stock,Specialty Insurers
RYB,RYB Education Inc. American depositary shares each representing one Class A ordinary share,Other Consumer Services
SMM,Salient Midstream Common Shares of Beneficial Interest,
SNSS,Sunesis Pharmaceuticals Inc. Common Stock,Major Pharmaceuticals
CEE,The Central and Eastern Europe Fund Inc. (The) Common Stock,
MNSB,MainStreet Bancshares Inc. Common Stock,Major Banks
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,
ASA,ASA  Gold and Precious Metals Limited,
BSE,Blackrock New York Municipal Income Quality Trust Common Shares of Beneficial Interest,
CTS,CTS Corporation Common Stock,Electrical Products
PPC,Pilgrim's Pride Corporation Common Stock,Meat/Poultry/Fish
TRIN,Trinity Capital Inc. Common Stock,
IRT,Independence Realty Trust Inc. Common Stock,Real Estate Investment Trusts
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,
RAD,Rite Aid Corporation Common Stock,Medical/Nursing Services
GPS,Gap Inc. (The) Common Stock,Clothing/Shoe/Accessory Stores
PRSP,Perspecta Inc. Common Stock,EDP Services
AFI,Armstrong Flooring Inc. Common Stock,Plastic Products
MVIS,MicroVision Inc. Common Stock,Industrial Machinery/Components
NBA,New Beginnings Acquisition Corp. Common Stock,Business Services
DBX,Dropbox Inc. Class A Common Stock,Computer Software: Prepackaged Software
RVLV,Revolve Group Inc. Class A Common Stock,Catalog/Specialty Distribution
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,Military/Government/Technical
LEU,Centrus Energy Corp. Class A Common Stock,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
QRTEB,Qurate Retail Inc. Series B Common Stock,Catalog/Specialty Distribution
ACRE,Ares Commercial Real Estate Corporation Common Stock,Real Estate Investment Trusts
SFNC,Simmons First National Corporation Class A Common Stock,Major Banks
TPTX,Turning Point Therapeutics Inc. Common Stock,Major Pharmaceuticals
TRXC,TransEnterix Inc. Common Stock,Medical/Dental Instruments
BAC,Bank of America Corporation Common Stock,Major Banks
MHO,M/I Homes Inc. Common Stock,Homebuilding
SBE,Switchback Energy Acquisition Corporation Class A Common Stock,Industrial Specialties
FIZZ,National Beverage Corp. Common Stock,Beverages (Production/Distribution)
GGAL,Grupo Financiero Galicia S.A. American Depositary Shares,Commercial Banks
IBIO,iBio Inc. Common Stock,Major Pharmaceuticals
MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Class A Ordinary Shares,Department/Specialty Retail Stores
FLXN,Flexion Therapeutics Inc. Common Stock,Major Pharmaceuticals
NOM,Nuveen Missouri Quality Municipal Income Fund,
STAY,Extended Stay America Inc. Paired Shares,Hotels/Resorts
SNP,China Petroleum & Chemical Corporation Common Stock,Integrated oil Companies
MCHP,Microchip Technology Incorporated Common Stock,Semiconductors
ARAV,Aravive Inc. Common Stock,Major Pharmaceuticals
RDCM,Radcom Ltd. Ordinary Shares,Computer peripheral equipment
UCBI,United Community Banks Inc. Common Stock,Major Banks
GVP,GSE Systems Inc. Common Stock,Computer Software: Prepackaged Software
